Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_147_,1.1,9.313e-08,0.000e+00,1.435e-08,1.075e-07
_232_,1.1,9.296e-08,0.000e+00,1.435e-08,1.073e-07
_228_,1.1,9.330e-08,0.000e+00,1.223e-08,1.055e-07
_194_,1.1,9.481e-08,0.000e+00,9.311e-09,1.041e-07
_214_,1.1,8.591e-08,0.000e+00,6.667e-09,9.258e-08
_164_,1.1,6.976e-08,0.000e+00,1.116e-08,8.092e-08
_230_,1.1,6.961e-08,0.000e+00,1.116e-08,8.078e-08
_189_,1.1,5.488e-08,0.000e+00,2.062e-08,7.550e-08
_209_,1.1,5.488e-08,0.000e+00,2.062e-08,7.550e-08
_190_,1.1,3.136e-08,0.000e+00,2.055e-08,5.190e-08
_210_,1.1,3.136e-08,0.000e+00,2.055e-08,5.190e-08
_174_,1.1,3.753e-08,0.000e+00,8.943e-09,4.647e-08
_168_,1.1,2.904e-08,0.000e+00,1.037e-08,3.941e-08
_239_,1.1,1.197e-08,0.000e+00,2.642e-08,3.839e-08
_244_,1.1,1.197e-08,0.000e+00,2.642e-08,3.839e-08
_191_,1.1,1.764e-08,0.000e+00,2.051e-08,3.815e-08
_211_,1.1,1.764e-08,0.000e+00,2.051e-08,3.815e-08
_240_,1.1,7.701e-10,0.000e+00,3.661e-08,3.738e-08
_245_,1.1,7.701e-10,0.000e+00,3.661e-08,3.738e-08
_224_,1.1,2.557e-08,0.000e+00,1.141e-08,3.698e-08
_192_,1.1,9.800e-09,0.000e+00,2.049e-08,3.029e-08
_212_,1.1,9.800e-09,0.000e+00,2.049e-08,3.029e-08
_176_,1.1,5.390e-09,0.000e+00,2.048e-08,2.587e-08
_198_,1.1,5.390e-09,0.000e+00,2.048e-08,2.587e-08
_177_,1.1,2.936e-09,0.000e+00,2.048e-08,2.341e-08
_199_,1.1,2.936e-09,0.000e+00,2.048e-08,2.341e-08
_200_,1.1,1.592e-09,0.000e+00,2.048e-08,2.207e-08
_178_,1.1,1.592e-09,0.000e+00,2.048e-08,2.207e-08
_201_,1.1,8.563e-10,0.000e+00,2.047e-08,2.133e-08
_179_,1.1,8.563e-10,0.000e+00,2.047e-08,2.133e-08
_202_,1.1,4.587e-10,0.000e+00,2.047e-08,2.093e-08
_181_,1.1,4.587e-10,0.000e+00,2.047e-08,2.093e-08
_203_,1.1,2.450e-10,0.000e+00,2.047e-08,2.072e-08
_182_,1.1,2.450e-10,0.000e+00,2.047e-08,2.072e-08
